name_ima,Expected,Catalog_predict,WildClip_predict,BioCLIP_predict
0_1_58e93b5d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bird,rabbit
0_1_58f1092f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,squirrel,fox
0_1_58f4236b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,badger
0_1_58f8cc70-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_1_58fa5eef-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_1_58ff0e62-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bird,fox
0_1_58ff0e9a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,empty,fox
0_1_5900a183-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_1_5906f1e7-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_1_590b9d24-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,skunk
0_1_5910492f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_1_591fd442-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,badger
0_1_59328b6c-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,rodent,fox
0_1_593d6b02-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,rabbit
0_1_59452c87-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_1_5948457f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,opossum,rabbit
0_1_596a501d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,skunk
0_1_597e622a-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,fox
0_1_59aadbad-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,skunk,skunk
0_1_59b484eb-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,bobcat,fox
0_1_59c4bfc8-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,cat,empty
0_1_59e919bd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,fox,fox
0_1_5a02f9cd-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_1_5a02fc5d-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,car,fox
0_1_5a1e531f-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,dog,fox
0_3_5921635b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,coyote,fox
0_4_5921635b-23d2-11e8-a6a3-ec086b02610b,raccoon,raccoon,badger,fox
0_0_586ae17d-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,bird,fox
0_0_588c13fd-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,bird,fox
0_0_58b66514-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,raccoon,badger
0_0_58d47c40-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,bird,fox
0_0_58e93b74-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,badger,fox
0_0_5914f0a6-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,bird,fox
0_0_5922eb48-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,bird,fox
0_0_5968c172-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,badger,badger
0_0_596bdb1d-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,squirrel,rabbit
0_0_597e627b-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,empty,fox
0_0_59a49c42-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,cat,rodent
0_0_59f12b6c-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,raccoon,fox
0_0_59f5fe8e-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,raccoon,cat
0_0_59ffbbb2-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,raccoon,fox
0_0_5a0c9b87-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,cat,fox
0_0_5a2c85a0-23d2-11e8-a6a3-ec086b02610b,skunk,skunk,badger,fox
0_0_5858c142-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,rabbit
0_0_585c069e-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,car,deer
0_0_585da9ee-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_585f4f77-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,dog
0_0_5860ed29-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,fox
0_0_58629190-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_586436be-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,dog
0_0_5865e556-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,empty
0_0_58693780-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rabbit
0_0_586e2e3b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,empty
0_0_5871846a-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5871853d-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_58718561-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5874d3bf-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rodent
0_0_5874d729-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rabbit
0_0_5876827f-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,empty
0_0_5879d55f-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_587b7dc8-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rabbit
0_0_58823d2f-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,badger
0_0_5883e937-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,coyote
0_0_588a6724-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,empty
0_0_588f65a7-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_588f677b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rabbit,fox
0_0_58910f0b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,empty
0_0_589110cc-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rabbit
0_0_5892b565-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,cat,empty
0_0_58995b7a-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,skunk
0_0_589cb398-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rabbit,fox
0_0_589cb47b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_589cb4d7-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,rabbit
0_0_589e679a-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58a0224d-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,raccoon,skunk
0_0_58a37d7a-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,fox
0_0_58a8a08c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_58b1303b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,cat,fox
0_0_58b2ed4c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,raccoon
0_0_58b4a902-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_58b4aab0-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rabbit,rabbit
0_0_58b8233a-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58b9d651-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58c035c1-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,fox
0_0_58c1c1c5-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,cat,fox
0_0_58c34ec1-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,rabbit
0_0_58c663d7-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,deer
0_0_58c66438-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,bird
0_0_58c7efc3-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rodent
0_0_58cb12d7-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,skunk
0_0_58d47e68-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58d47e8c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rabbit
0_0_58d92ee9-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58d9316c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,fox
0_0_58dac112-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58e0f7bc-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,cat,rodent
0_0_58e0f7f9-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58e40db5-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rabbit
0_0_58e59849-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_58e725e5-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,fox
0_0_58e9383e-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,empty
0_0_58eac7d2-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,cat,rabbit
0_0_58f423f3-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rodent
0_0_58f5aee3-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,coyote
0_0_58f5b18c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,fox
0_0_58f8d023-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,empty
0_0_58fd7cc6-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,rabbit
0_0_5902374e-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5903cb39-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,rabbit
0_0_5906f206-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,bird
0_0_590a1169-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,dog
0_0_590b9c15-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_590d2bc3-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5911d649-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5914ee22-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,skunk
0_0_5914ef6d-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rabbit
0_0_59167a77-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_5919973a-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_591998d6-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rabbit
0_0_591b2608-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rabbit
0_0_591e426c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,fox
0_0_591fd289-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,coyote
0_0_591fd42b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rodent
0_0_5922edca-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,badger
0_0_59247b4d-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_59247bb9-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,rodent
0_0_59247bff-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rodent
0_0_59260d40-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,rodent
0_0_592c4ece-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,coyote
0_0_592de61c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,coyote
0_0_592f71fd-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rodent
0_0_59328b3d-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_59328cb8-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_59341a29-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,fox
0_0_59373391-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,fox
0_0_5937361f-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5938c403-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,badger
0_0_593bdc5f-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_593d6828-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_594083dc-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rabbit,fox
0_0_59452dba-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5946b779-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5949cdf0-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,empty,coyote
0_0_5949d0b0-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_0_5989442b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,coyote
0_0_59a17d05-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,cat,coyote
0_0_59b614f3-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,skunk
0_0_59c17796-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rabbit
0_0_59d8ec84-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,coyote,rabbit
0_0_59e91c6b-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,rabbit
0_0_59fe22ee-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bird,skunk
0_0_5a1cb1cc-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,skunk
0_1_58d1601f-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,badger
0_1_58e0f7f9-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,rodent,fox
0_1_591b229c-23d2-11e8-a6a3-ec086b02610b,squirrel,squirrel,bobcat,fox
